,date,age,signs_of_mental_illness,body_camera,killed_unarmed,manner_of_death_shot,manner_of_death_shot and Tasered,gender_F,gender_M,race_Asian,race_Black,race_Hispanic,race_Native,race_Other,race_White,threat_level_attack,threat_level_other,threat_level_undetermined,flee_Car,flee_Foot,flee_Not fleeing,flee_Other
2554,1505865600000000000,31.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2555,1505952000000000000,70.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2556,1505952000000000000,40.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2557,1505952000000000000,25.0,False,False,False,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2558,1505952000000000000,38.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2559,1506038400000000000,26.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2560,1506038400000000000,27.0,True,False,False,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2561,1506038400000000000,37.11793090137039,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2562,1506038400000000000,28.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2563,1506038400000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2564,1506038400000000000,44.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2565,1506211200000000000,39.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2566,1506211200000000000,24.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2567,1506297600000000000,32.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2568,1506297600000000000,31.0,True,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2569,1506384000000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2570,1506384000000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2571,1506384000000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2572,1506470400000000000,45.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2573,1506470400000000000,44.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2574,1506470400000000000,48.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2575,1506556800000000000,39.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2576,1506556800000000000,30.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2577,1506729600000000000,44.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2578,1506729600000000000,28.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2579,1506816000000000000,24.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2580,1506816000000000000,27.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2581,1506816000000000000,34.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2582,1506816000000000000,41.0,False,True,True,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2583,1506816000000000000,26.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2584,1506816000000000000,38.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2585,1506902400000000000,33.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2586,1506902400000000000,22.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2587,1506988800000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2588,1507075200000000000,34.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2589,1507075200000000000,48.0,False,False,False,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2590,1507075200000000000,37.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2591,1507075200000000000,67.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2592,1507161600000000000,35.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2593,1507161600000000000,29.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2594,1507161600000000000,28.0,False,True,False,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2595,1507161600000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2596,1507161600000000000,31.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2597,1507248000000000000,51.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2598,1507248000000000000,47.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2599,1507248000000000000,52.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2600,1507248000000000000,28.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2601,1507248000000000000,35.0,True,False,False,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2602,1507334400000000000,25.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2603,1507420800000000000,37.11793090137039,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2604,1507420800000000000,34.0,True,False,False,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2605,1507420800000000000,58.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2606,1507420800000000000,24.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2607,1507420800000000000,22.0,False,False,False,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2608,1507420800000000000,46.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2609,1507680000000000000,61.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2610,1507680000000000000,43.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2611,1507680000000000000,44.0,False,False,True,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2612,1507766400000000000,35.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2613,1507766400000000000,29.0,True,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2614,1507852800000000000,57.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2615,1507852800000000000,42.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2616,1507939200000000000,44.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2617,1508112000000000000,20.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2618,1508112000000000000,32.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2619,1508112000000000000,34.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2620,1508112000000000000,18.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2621,1508112000000000000,31.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2622,1508198400000000000,24.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2623,1508284800000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2624,1508371200000000000,34.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2625,1508371200000000000,26.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2626,1508371200000000000,55.0,False,True,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2627,1508371200000000000,38.0,False,False,False,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2628,1508457600000000000,23.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2629,1508457600000000000,30.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2630,1508544000000000000,44.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2631,1508544000000000000,37.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2632,1508630400000000000,27.0,False,False,True,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2633,1508630400000000000,43.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2634,1508630400000000000,25.0,False,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2635,1508630400000000000,30.0,False,False,True,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2636,1508716800000000000,35.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2637,1508716800000000000,31.0,True,True,False,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2638,1508716800000000000,35.0,False,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2639,1508803200000000000,37.0,False,False,True,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2640,1508803200000000000,25.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2641,1508803200000000000,34.0,False,False,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2642,1508889600000000000,33.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2643,1508889600000000000,33.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2644,1508976000000000000,32.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2645,1508976000000000000,34.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2646,1509062400000000000,46.0,True,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2647,1509148800000000000,40.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2648,1509148800000000000,27.0,False,True,False,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2649,1509148800000000000,17.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2650,1509235200000000000,46.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2651,1509235200000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2652,1509235200000000000,41.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2653,1509235200000000000,23.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2654,1509321600000000000,33.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2655,1509408000000000000,25.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2656,1509408000000000000,27.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2657,1509408000000000000,39.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2658,1509408000000000000,22.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2659,1509408000000000000,37.0,True,False,False,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2660,1509494400000000000,27.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2661,1509494400000000000,28.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2662,1509580800000000000,56.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2663,1509580800000000000,71.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2664,1509667200000000000,53.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2665,1509667200000000000,39.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2666,1509753600000000000,56.0,False,False,False,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2667,1509753600000000000,24.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2668,1509753600000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2669,1509753600000000000,30.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2670,1509753600000000000,31.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2671,1509753600000000000,20.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2672,1509840000000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2673,1509840000000000000,31.0,False,False,False,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2674,1509840000000000000,49.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2675,1509926400000000000,54.0,True,False,False,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2676,1509926400000000000,48.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2677,1510012800000000000,32.0,True,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2678,1510012800000000000,35.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2679,1510099200000000000,30.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2680,1510099200000000000,32.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2681,1510099200000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2682,1510099200000000000,14.0,False,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2683,1510185600000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2684,1510185600000000000,32.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2685,1510185600000000000,35.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2686,1510185600000000000,27.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2687,1510185600000000000,23.0,False,False,True,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2688,1510272000000000000,55.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2689,1510272000000000000,43.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2690,1510272000000000000,62.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2691,1510272000000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2692,1510272000000000000,37.11793090137039,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2693,1510272000000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2694,1510358400000000000,19.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
2695,1510358400000000000,41.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2696,1510358400000000000,55.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2697,1510444800000000000,19.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2698,1510531200000000000,67.0,True,True,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2699,1510531200000000000,24.0,False,True,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2700,1510617600000000000,44.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2701,1510704000000000000,29.0,True,True,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2702,1510704000000000000,48.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2703,1510704000000000000,22.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2704,1510704000000000000,37.11793090137039,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2705,1510704000000000000,59.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2706,1510790400000000000,68.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2707,1510876800000000000,25.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2708,1510876800000000000,23.0,False,False,True,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2709,1510876800000000000,46.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2710,1510876800000000000,25.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2711,1510876800000000000,30.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2712,1510963200000000000,56.0,False,False,True,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2713,1510963200000000000,24.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2714,1510963200000000000,18.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2715,1511049600000000000,27.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2716,1511049600000000000,26.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2717,1511136000000000000,15.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2718,1511395200000000000,26.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2719,1511395200000000000,32.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2720,1511395200000000000,17.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2721,1511395200000000000,32.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2722,1511395200000000000,43.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2723,1511481600000000000,26.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2724,1511481600000000000,51.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2725,1511568000000000000,39.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2726,1511654400000000000,43.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2727,1511654400000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2728,1511654400000000000,22.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2729,1511740800000000000,40.0,True,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2730,1511827200000000000,64.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2731,1511827200000000000,30.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2732,1511827200000000000,59.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2733,1511913600000000000,24.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2734,1512000000000000000,32.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2735,1512000000000000000,37.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2736,1512086400000000000,33.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2737,1512086400000000000,42.0,False,True,True,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2738,1512172800000000000,37.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2739,1512172800000000000,33.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2740,1512259200000000000,62.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2741,1512345600000000000,46.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2742,1512432000000000000,69.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2743,1512432000000000000,24.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2744,1512518400000000000,42.0,True,True,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2745,1512518400000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2746,1512604800000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2747,1512604800000000000,19.0,False,False,False,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2748,1512604800000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2749,1512604800000000000,34.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2750,1512691200000000000,22.0,False,False,False,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2751,1512777600000000000,16.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2752,1512777600000000000,69.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2753,1512864000000000000,24.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2754,1512864000000000000,28.0,False,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2755,1512950400000000000,51.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2756,1513209600000000000,20.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2757,1513296000000000000,34.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2758,1513468800000000000,27.0,False,False,True,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2759,1513555200000000000,48.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2760,1513728000000000000,33.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2761,1513814400000000000,6.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2762,1513814400000000000,26.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2763,1513900800000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2764,1514073600000000000,46.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2765,1514073600000000000,20.0,True,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2766,1514246400000000000,28.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2767,1514246400000000000,30.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2768,1514246400000000000,36.0,False,True,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2769,1514332800000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2770,1514332800000000000,28.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2771,1514332800000000000,38.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2772,1514419200000000000,30.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2773,1514592000000000000,31.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2774,1514592000000000000,36.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2775,1514764800000000000,65.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2776,1514764800000000000,42.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2777,1514764800000000000,65.0,True,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2778,1514851200000000000,30.0,False,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2779,1514851200000000000,49.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2780,1514851200000000000,66.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2781,1514937600000000000,28.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2782,1515024000000000000,27.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2783,1515024000000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2784,1515110400000000000,46.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2785,1515110400000000000,28.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2786,1515110400000000000,35.0,False,False,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2787,1515196800000000000,24.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2788,1515196800000000000,17.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2789,1515196800000000000,39.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2790,1515196800000000000,21.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2791,1515196800000000000,21.0,False,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2792,1515196800000000000,57.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2793,1515196800000000000,27.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2794,1515196800000000000,62.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2795,1515196800000000000,40.0,False,False,True,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2796,1515283200000000000,38.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2797,1515283200000000000,27.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2798,1515283200000000000,54.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2799,1515283200000000000,27.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2800,1515283200000000000,51.0,True,False,True,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2801,1515369600000000000,25.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2802,1515369600000000000,46.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2803,1515369600000000000,20.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2804,1515369600000000000,32.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
